location,target_end_date,observed,trend
CY,2022-12-24,5,Decreasing
CZ,2022-12-24,70,Decreasing
DE,2022-12-24,874,Increasing
DK,2022-12-24,66,Increasing
EE,2022-12-24,23,Increasing
ES,2022-12-24,241,Stable
FI,2022-12-24,150,Decreasing
FR,2022-12-24,792,Increasing
GB,2022-12-24,791,Increasing
GR,2022-12-24,165,Increasing
HR,2022-12-24,68,Increasing
HU,2022-12-24,59,Increasing
IE,2022-12-24,23,Stable
IS,2022-12-24,10,Increasing
IT,2022-12-24,798,Increasing
LI,2022-12-24,0,Stable
LT,2022-12-24,7,Stable
LU,2022-12-24,6,Decreasing
LV,2022-12-24,22,Increasing
MT,2022-12-24,2,Increasing
NL,2022-12-24,25,Increasing
NO,2022-12-24,99,Increasing
PL,2022-12-24,46,Increasing
PT,2022-12-24,71,Stable
RO,2022-12-24,31,Increasing
SE,2022-12-24,263,Increasing
SI,2022-12-24,19,Increasing
SK,2022-12-24,18,Increasing
AT,2022-12-31,73,Increasing
BE,2022-12-31,0,Decreasing
BG,2022-12-31,18,Increasing
CH,2022-12-31,7,Decreasing
CY,2022-12-31,3,Decreasing
CZ,2022-12-31,56,Stable
DE,2022-12-31,854,Stable
DK,2022-12-31,57,Increasing
EE,2022-12-31,17,Increasing
ES,2022-12-31,196,Decreasing
FI,2022-12-31,0,Decreasing
FR,2022-12-31,810,Increasing
GB,2022-12-31,946,Increasing
GR,2022-12-31,0,Decreasing
HR,2022-12-31,81,Increasing
HU,2022-12-31,56,Stable
IE,2022-12-31,0,Decreasing
IS,2022-12-31,0,Stable
IT,2022-12-31,706,Stable
LI,2022-12-31,0,Decreasing
LT,2022-12-31,22,Increasing
LU,2022-12-31,0,Decreasing
LV,2022-12-31,18,Increasing
MT,2022-12-31,2,Increasing
NL,2022-12-31,22,Increasing
NO,2022-12-31,0,Decreasing
PL,2022-12-31,58,Increasing
PT,2022-12-31,0,Decreasing
RO,2022-12-31,33,Increasing
SE,2022-12-31,200,Increasing
SI,2022-12-31,21,Increasing
SK,2022-12-31,24,Increasing
AT,2023-01-07,41,Decreasing
BE,2023-01-07,167,Increasing
BG,2023-01-07,14,Decreasing
CH,2023-01-07,17,Increasing
CY,2023-01-07,4,Decreasing
CZ,2023-01-07,65,Increasing
DE,2023-01-07,1223,Increasing
DK,2023-01-07,131,Increasing
EE,2023-01-07,18,Increasing
ES,2023-01-07,318,Increasing
FI,2023-01-07,330,Increasing
FR,2023-01-07,676,Stable
GB,2023-01-07,892,Increasing
GR,2023-01-07,0,Decreasing
HR,2023-01-07,73,Increasing
HU,2023-01-07,51,Increasing
IE,2023-01-07,46,Increasing
IS,2023-01-07,0,Stable
IT,2023-01-07,775,Stable
LI,2023-01-07,0,Stable
LT,2023-01-07,16,Increasing
LU,2023-01-07,17,Increasing
LV,2023-01-07,16,Increasing
MT,2023-01-07,6,Increasing
NL,2023-01-07,0,Decreasing
NO,2023-01-07,189,Increasing
PL,2023-01-07,53,Stable
PT,2023-01-07,91,Increasing
RO,2023-01-07,34,Increasing
SE,2023-01-07,315,Increasing
SI,2023-01-07,17,Stable
SK,2023-01-07,18,Decreasing
AT,2023-01-14,80,Increasing
BE,2023-01-14,83,Stable
BG,2023-01-14,16,Increasing
CH,2023-01-14,44,Increasing
CY,2023-01-14,8,Increasing
CZ,2023-01-14,57,Decreasing
DE,2023-01-14,1087,Increasing
DK,2023-01-14,93,Increasing
EE,2023-01-14,13,Decreasing
ES,2023-01-14,346,Increasing
FI,2023-01-14,168,Stable
FR,2023-01-14,683,Stable
GB,2023-01-14,770,Stable
GR,2023-01-14,0,Decreasing
HR,2023-01-14,90,Increasing
HU,2023-01-14,32,Decreasing
IE,2023-01-14,49,Increasing
IS,2023-01-14,0,Decreasing
IT,2023-01-14,576,Decreasing
LI,2023-01-14,0,Stable
LT,2023-01-14,17,Increasing
LU,2023-01-14,5,Stable
LV,2023-01-14,18,Decreasing
MT,2023-01-14,1,Decreasing
NL,2023-01-14,0,Decreasing
NO,2023-01-14,104,Stable
PL,2023-01-14,65,Increasing
PT,2023-01-14,0,Decreasing
RO,2023-01-14,52,Increasing
SE,2023-01-14,503,Increasing
SI,2023-01-14,11,Decreasing
SK,2023-01-14,29,Increasing
AT,2023-01-21,49,Decreasing
BE,2023-01-21,47,Increasing
BG,2023-01-21,22,Increasing
CH,2023-01-21,9,Stable
CY,2023-01-21,10,Increasing
CZ,2023-01-21,27,Decreasing
DE,2023-01-21,928,Stable
DK,2023-01-21,90,Increasing
EE,2023-01-21,11,Decreasing
ES,2023-01-21,424,Increasing
FI,2023-01-21,126,Increasing
FR,2023-01-21,404,Decreasing
GB,2023-01-21,629,Decreasing
GR,2023-01-21,0,Stable
HR,2023-01-21,50,Decreasing
HU,2023-01-21,51,Stable
IE,2023-01-21,43,Increasing
IS,2023-01-21,9,Increasing
IT,2023-01-21,495,Decreasing
LI,2023-01-21,1,Increasing
LT,2023-01-21,12,Decreasing
LU,2023-01-21,4,Increasing
LV,2023-01-21,11,Decreasing
MT,2023-01-21,1,Decreasing
NL,2023-01-21,0,Decreasing
NO,2023-01-21,73,Increasing
PL,2023-01-21,30,Decreasing
PT,2023-01-21,137,Increasing
RO,2023-01-21,44,Increasing
SE,2023-01-21,375,Increasing
SI,2023-01-21,7,Decreasing
SK,2023-01-21,31,Increasing
AT,2023-01-28,48,Stable
BE,2023-01-28,32,Decreasing
BG,2023-01-28,14,Stable
CH,2023-01-28,1,Decreasing
CY,2023-01-28,7,Increasing
CZ,2023-01-28,22,Decreasing
DE,2023-01-28,738,Decreasing
DK,2023-01-28,48,Decreasing
EE,2023-01-28,8,Decreasing
ES,2023-01-28,251,Decreasing
FI,2023-01-28,82,Decreasing
FR,2023-01-28,320,Decreasing
GB,2023-01-28,510,Decreasing
GR,2023-01-28,0,Stable
HR,2023-01-28,49,Decreasing
HU,2023-01-28,29,Decreasing
IE,2023-01-28,31,Decreasing
IS,2023-01-28,NA,NA
IT,2023-01-28,345,Decreasing
LI,2023-01-28,0,Stable
LT,2023-01-28,9,Decreasing
LU,2023-01-28,3,Decreasing
LV,2023-01-28,5,Decreasing
MT,2023-01-28,1,Decreasing
NL,2023-01-28,0,Stable
NO,2023-01-28,76,Decreasing
PL,2023-01-28,34,Decreasing
PT,2023-01-28,60,Decreasing
RO,2023-01-28,38,Stable
SE,2023-01-28,259,Stable
SI,2023-01-28,13,Decreasing
SK,2023-01-28,34,Increasing
AT,2023-02-04,94,Increasing
BE,2023-02-04,25,Decreasing
BG,2023-02-04,10,Decreasing
CH,2023-02-04,0,Decreasing
CY,2023-02-04,4,Decreasing
CZ,2023-02-04,23,Decreasing
DE,2023-02-04,687,Decreasing
DK,2023-02-04,45,Decreasing
EE,2023-02-04,8,Decreasing
ES,2023-02-04,278,Decreasing
FI,2023-02-04,100,Decreasing
FR,2023-02-04,283,Decreasing
GB,2023-02-04,455,Decreasing
GR,2023-02-04,0,Stable
HR,2023-02-04,33,Decreasing
HU,2023-02-04,19,Decreasing
IE,2023-02-04,53,Stable
IS,2023-02-04,0,NA
IT,2023-02-04,439,Decreasing
LI,2023-02-04,0,Stable
LT,2023-02-04,15,Decreasing
LU,2023-02-04,4,Decreasing
LV,2023-02-04,28,Increasing
MT,2023-02-04,0,Decreasing
NL,2023-02-04,0,Stable
NO,2023-02-04,25,Decreasing
PL,2023-02-04,33,Decreasing
PT,2023-02-04,31,Increasing
RO,2023-02-04,34,Decreasing
SE,2023-02-04,169,Decreasing
SI,2023-02-04,4,Decreasing
SK,2023-02-04,22,Decreasing
AT,2023-02-11,26,Decreasing
BE,2023-02-11,34,Decreasing
BG,2023-02-11,10,Decreasing
CH,2023-02-11,NA,NA
CY,2023-02-11,2,Decreasing
CZ,2023-02-11,21,Decreasing
DE,2023-02-11,635,Decreasing
DK,2023-02-11,26,Decreasing
EE,2023-02-11,7,Decreasing
ES,2023-02-11,264,Decreasing
FI,2023-02-11,82,Decreasing
FR,2023-02-11,166,Decreasing
GB,2023-02-11,386,Decreasing
GR,2023-02-11,0,Stable
HR,2023-02-11,30,Decreasing
HU,2023-02-11,30,Decreasing
IE,2023-02-11,87,Increasing
IS,2023-02-11,12,NA
IT,2023-02-11,279,Decreasing
LI,2023-02-11,0,Decreasing
LT,2023-02-11,5,Decreasing
LU,2023-02-11,1,Decreasing
LV,2023-02-11,6,Decreasing
MT,2023-02-11,2,Increasing
NL,2023-02-11,0,Stable
NO,2023-02-11,15,Decreasing
PL,2023-02-11,31,Stable
PT,2023-02-11,26,Decreasing
RO,2023-02-11,43,Stable
SE,2023-02-11,115,Decreasing
SI,2023-02-11,4,Decreasing
SK,2023-02-11,20,Decreasing
AT,2023-02-18,39,Decreasing
BE,2023-02-18,47,Increasing
BG,2023-02-18,10,Decreasing
CH,2023-02-18,NA,NA
CY,2023-02-18,4,Decreasing
CZ,2023-02-18,27,Increasing
DE,2023-02-18,538,Decreasing
DK,2023-02-18,37,Decreasing
EE,2023-02-18,7,Stable
ES,2023-02-18,210,Decreasing
FI,2023-02-18,38,Decreasing
FR,2023-02-18,173,Decreasing
GB,2023-02-18,0,Decreasing
GR,2023-02-18,0,Stable
HR,2023-02-18,21,Decreasing
HU,2023-02-18,31,Stable
IE,2023-02-18,27,Stable
IS,2023-02-18,0,NA
IT,2023-02-18,299,Stable
LI,2023-02-18,0,Stable
LT,2023-02-18,15,Increasing
LU,2023-02-18,2,Decreasing
LV,2023-02-18,10,Increasing
MT,2023-02-18,0,Decreasing
NL,2023-02-18,0,Stable
NO,2023-02-18,23,Decreasing
PL,2023-02-18,47,Increasing
PT,2023-02-18,58,Stable
RO,2023-02-18,31,Decreasing
SE,2023-02-18,71,Decreasing
SI,2023-02-18,3,Decreasing
SK,2023-02-18,18,Decreasing
AT,2023-02-25,52,Decreasing
BE,2023-02-25,54,Increasing
BG,2023-02-25,7,Decreasing
CH,2023-02-25,1,NA
CY,2023-02-25,8,Increasing
CZ,2023-02-25,49,Increasing
DE,2023-02-25,511,Decreasing
DK,2023-02-25,16,Decreasing
EE,2023-02-25,8,Stable
ES,2023-02-25,194,Decreasing
FI,2023-02-25,33,Decreasing
FR,2023-02-25,164,Decreasing
GB,2023-02-25,0,Decreasing
GR,2023-02-25,0,Stable
HR,2023-02-25,8,Decreasing
HU,2023-02-25,7,Decreasing
IE,2023-02-25,26,Decreasing
IS,2023-02-25,0,Stable
IT,2023-02-25,244,Decreasing
LI,2023-02-25,0,Stable
LT,2023-02-25,12,Decreasing
LU,2023-02-25,1,Decreasing
LV,2023-02-25,3,Decreasing
MT,2023-02-25,1,Increasing
NL,2023-02-25,0,Stable
NO,2023-02-25,0,Decreasing
PL,2023-02-25,42,Increasing
PT,2023-02-25,0,Decreasing
RO,2023-02-25,25,Decreasing
SE,2023-02-25,28,Decreasing
SI,2023-02-25,4,Stable
SK,2023-02-25,21,Stable
AT,2023-03-04,49,Increasing
BE,2023-03-04,58,Increasing
BG,2023-03-04,8,Decreasing
CH,2023-03-04,4,NA
CY,2023-03-04,25,Increasing
CZ,2023-03-04,42,Increasing
DE,2023-03-04,585,Stable
DK,2023-03-04,30,Increasing
EE,2023-03-04,6,Stable
ES,2023-03-04,99,Decreasing
FI,2023-03-04,44,Decreasing
FR,2023-03-04,153,Stable
GB,2023-03-04,0,Decreasing
GR,2023-03-04,0,Stable
HR,2023-03-04,21,Decreasing
HU,2023-03-04,6,Decreasing
IE,2023-03-04,36,Decreasing
IS,2023-03-04,52,Increasing
IT,2023-03-04,228,Decreasing
LI,2023-03-04,0,Stable
LT,2023-03-04,8,Increasing
LU,2023-03-04,4,Increasing
LV,2023-03-04,7,Increasing
MT,2023-03-04,0,Decreasing
NL,2023-03-04,0,Stable
NO,2023-03-04,38,Increasing
PL,2023-03-04,84,Increasing
PT,2023-03-04,63,Increasing
RO,2023-03-04,29,Decreasing
SE,2023-03-04,69,Decreasing
SI,2023-03-04,3,Decreasing
SK,2023-03-04,14,Decreasing
AT,2023-03-09,49,Increasing
BE,2023-03-09,39,Decreasing
BG,2023-03-09,9,Stable
CH,2023-03-09,3,NA
CY,2023-03-09,0,Decreasing
CZ,2023-03-09,27,Stable
DE,2023-03-09,538,Stable
DK,2023-03-09,22,Decreasing
EE,2023-03-09,6,Stable
ES,2023-03-09,0,Decreasing
FI,2023-03-09,31,Decreasing
FR,2023-03-09,105,Decreasing
GB,2023-03-09,0,Stable
GR,2023-03-09,0,Stable
HR,2023-03-09,16,Decreasing
HU,2023-03-09,11,Decreasing
IE,2023-03-09,17,Decreasing
IS,2023-03-09,0,Stable
IT,2023-03-09,0,Decreasing
LI,2023-03-09,0,Stable
LT,2023-03-09,6,Decreasing
LU,2023-03-09,1,Decreasing
LV,2023-03-09,4,Decreasing
MT,2023-03-09,1,Increasing
NL,2023-03-09,0,Stable
NO,2023-03-09,0,Decreasing
PL,2023-03-09,58,Increasing
PT,2023-03-09,86,Increasing
RO,2023-03-09,32,Stable
SE,2023-03-09,46,Decreasing
SI,2023-03-09,4,Increasing
SK,2023-03-09,5,Decreasing
